"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1366174151937982467","https://twitter.com/paulapivat/status/1366174151937982467","@mjm11 Thanks for sharing Matt!","2021-02-28 23:51 +0000","29.0","1.0","0.034482758620689655","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366039810800898050","https://twitter.com/paulapivat/status/1366039810800898050","@jessedee Nice one Jesse! 

While I was familiar with mnemonic devices, I will not be able to look at Mariah Carey or this👇 the same way again 😁 https://t.co/4TjhsvT0rC","2021-02-28 14:57 +0000","162.0","11.0","0.06790123456790123","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889487956451334","https://twitter.com/paulapivat/status/1365889487956451334","Fin/ 

We’ve barely scratched the surface. 

But you now have some alternatives to Pad Thai. 

Essay form:

https://t.co/1bfYTxYWz5","2021-02-28 05:00 +0000","145.0","3.0","0.020689655172413793","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889485628600321","https://twitter.com/paulapivat/status/1365889485628600321","11/

For the adventurous there's fried rice with “chili paste from hell"" (Khao pad nam phrik narok). 

Remember, spicy pairs well with cold beer.🍺 https://t.co/vK2UbGPsgt","2021-02-28 05:00 +0000","261.0","9.0","0.034482758620689655","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889477785260034","https://twitter.com/paulapivat/status/1365889477785260034","10/

Popular variant. 

Stir-fry pork with basil leaves and a sunny side egg on top of white rice (Pad Kra Pao Mu Kai Dao) https://t.co/dJa1G9AZ0u","2021-02-28 05:00 +0000","198.0","7.0","0.03535353535353535","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889469723762693","https://twitter.com/paulapivat/status/1365889469723762693","9/

Fried rice with basil leaves (‘Khao pad kaphrao mu’). https://t.co/j2CJR27cmT","2021-02-28 05:00 +0000","110.0","2.0","0.01818181818181818","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889462085984256","https://twitter.com/paulapivat/status/1365889462085984256","8/

Fried rice with Chinese olives (‘Khao pad namliap’) https://t.co/hEHkF7BvQy","2021-02-28 04:59 +0000","69.0","1.0","0.014492753623188406","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889451356946437","https://twitter.com/paulapivat/status/1365889451356946437","7/

Thailand was the world's #1 exporter of Rice for years, so why not try a Rice dish?

We have fried rice with green curry (‘Khao pad kaeng khiao wan’) https://t.co/qK1xfIqXXM","2021-02-28 04:59 +0000","96.0","2.0","0.020833333333333332","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889444889305088","https://twitter.com/paulapivat/status/1365889444889305088","6/ 

Pad Khi-Mao, spicy fried wide rice noodles (aka drunken noodles).

Pairs well with your favorite lager 🍻 https://t.co/DrB6kUmnC1","2021-02-28 04:59 +0000","90.0","7.0","0.07777777777777778","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889438467809281","https://twitter.com/paulapivat/status/1365889438467809281","5/

For stir-fry noodles you could go with Pad See-ew (soy sauce based), even better when noodles are slightly burnt. 

s/o @juliejonak https://t.co/MzqVjDFZcW","2021-02-28 04:59 +0000","76.0","1.0","0.013157894736842105","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889430712586240","https://twitter.com/paulapivat/status/1365889430712586240","4/

Don’t forget Yentafo, a dish that's sweet, sour, salty and spicy, at once. https://t.co/mg02TiStFD","2021-02-28 04:59 +0000","62.0","3.0","0.04838709677419355","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889423762628616","https://twitter.com/paulapivat/status/1365889423762628616","3/ 

Chinese influence is pervasive in Thai cuisine. 

Egg noodles (‘Bami’) can be served dry or with soup and your choice of meats. https://t.co/Z9Erf6nbUP","2021-02-28 04:59 +0000","63.0","2.0","0.031746031746031744","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889415298437120","https://twitter.com/paulapivat/status/1365889415298437120","2/ 

You could try Khanom Chin, Thai fermented rice noodles. 

The main versions are: 

- green chicken curry, 
- a fish-based sauce ('nam ya')
- fried dry chili peppers and dry fermented soy beans ('nam ngiao'). https://t.co/XgylyKyM0r","2021-02-28 04:59 +0000","80.0","2.0","0.025","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889407509614594","https://twitter.com/paulapivat/status/1365889407509614594","1/ 

There are at least 23 noodle alternatives.

Khao Soi, a strong Northern contender, comprises crispy egg noodles served with curry soup.

The Chiang Mai version is popular, there’s also the Mae Sai and Nam Na variations in broth, noodle type and other ingredients. https://t.co/aEQPY8ZwWN","2021-02-28 04:59 +0000","82.0","5.0","0.06097560975609756","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365889399242694660","https://twitter.com/paulapivat/status/1365889399242694660","You're at a Thai restaurant 🇹🇭

The waiter comes to take your order.

Remember, you can do better than Pad Thai.

Here are 52 alternatives 👇

Details in 🧵 https://t.co/tMPP2GlMWJ","2021-02-28 04:59 +0000","1099.0","168.0","0.15286624203821655","4.0","1.0","15.0","2.0","0.0","0.0","64.0","0.0","0","0","0","0","0","82","82","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365866377874006017","https://twitter.com/paulapivat/status/1365866377874006017","@edwardrooster I read this as a rich blend of lunar new years, valentines with cryptographic elements sprinkled in. 

Excited to see this develop!🧧🌹⛓️","2021-02-28 03:28 +0000","127.0","4.0","0.031496062992125984","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365865692273074177","https://twitter.com/paulapivat/status/1365865692273074177","@jessedee @dickiebush @Nicolascole77 @dbustac For sure man! I think the latest covid19 wave is dying down, i'll DM you, we'll grab some food in March. 

I promise we'll do better than Pad Thai 👍","2021-02-28 03:25 +0000","36.0","1.0","0.027777777777777776","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365843327468199938","https://twitter.com/paulapivat/status/1365843327468199938","cc: @jessedee @dickiebush @Nicolascole77 @dbustac  #ship30for30","2021-02-28 01:56 +0000","123.0","2.0","0.016260162601626018","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365841469001531394","https://twitter.com/paulapivat/status/1365841469001531394","Day 54:

The people wanted alternatives to Pad Thai.

Gotta give the people what they want.

https://t.co/1bfYTxYWz5

#ship30for30","2021-02-28 01:49 +0000","141.0","5.0","0.03546099290780142","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365840992373379074","https://twitter.com/paulapivat/status/1365840992373379074","I fired some shots at Pad Thai. 💣

Called it a ""terrible choice"".

It's only right I provide alternatives.

Here are 52 options 😋👇 https://t.co/lmHj6mjkKK","2021-02-28 01:47 +0000","944.0","109.0","0.11546610169491525","1.0","7.0","6.0","0.0","0.0","0.0","36.0","0.0","0","0","0","0","0","59","59","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365687748028293122","https://twitter.com/paulapivat/status/1365687748028293122","@jessedee I already love the use of visuals used to illustrate each concept, but then you top it off with live examples! 🔥👏","2021-02-27 15:38 +0000","94.0","2.0","0.02127659574468085","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365653643370799106","https://twitter.com/paulapivat/status/1365653643370799106","Age is a mental construct. https://t.co/5ITIa3iGlP","2021-02-27 13:22 +0000","112.0","1.0","0.008928571428571428","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365600378503397381","https://twitter.com/paulapivat/status/1365600378503397381","@PaulYacoubian Good food for thought for your next move @Viriav","2021-02-27 09:51 +0000","79.0","3.0","0.0379746835443038","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365599339536470018","https://twitter.com/paulapivat/status/1365599339536470018","@JackRaifer Great article Jack👏👏","2021-02-27 09:47 +0000","23.0","1.0","0.043478260869565216","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365483215868157952","https://twitter.com/paulapivat/status/1365483215868157952","@luishipero Cereal entrepreneur😁","2021-02-27 02:05 +0000","54.0","3.0","0.05555555555555555","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365479606858354694","https://twitter.com/paulapivat/status/1365479606858354694","@neha_appu It’s a hard muscle to train, to run towards dread. But it’s worthwhile.","2021-02-27 01:51 +0000","63.0","1.0","0.015873015873015872","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365477610474463235","https://twitter.com/paulapivat/status/1365477610474463235","@nicholasjkurian In my area, the biggest change I’ve seen are teens and early 20’s much more comfortable in front of the camera.","2021-02-27 01:43 +0000","89.0","2.0","0.02247191011235955","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
