"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1367361218403475460","https://twitter.com/paulapivat/status/1367361218403475460","Fin/ 

Thanks for reading!

I'll be sharing more Text Mining learning from this book in the next couple days.

This thread in essay form👇

https://t.co/jxDKdutiT8","2021-03-04 06:28 +0000","134.0","2.0","0.014925373134328358","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367361216629202946","https://twitter.com/paulapivat/status/1367361216629202946","6/

These operations are demonstrated in Text Mining in R by @juliasilge and @drob

https://t.co/chOqTeVDIC","2021-03-04 06:28 +0000","80.0","1.0","0.0125","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367361214297174019","https://twitter.com/paulapivat/status/1367361214297174019","5/

In addition to the most common ingredients, I could also see proportion of ingredients shared btwn Individual &amp; Shared dishes https://t.co/NEdy9YRNtz","2021-03-04 06:28 +0000","92.0","9.0","0.09782608695652174","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367361209566068736","https://twitter.com/paulapivat/status/1367361209566068736","4/

I isolated individual words in each dish to see which ingredient and raw materials are most frequently used. https://t.co/Zkyg8vuggf","2021-03-04 06:28 +0000","73.0","9.0","0.1232876712328767","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367361205145194498","https://twitter.com/paulapivat/status/1367361205145194498","3/
For Example:

Building on the Thai Dishes data I scrapped off Wikipedia...

https://t.co/tsdStEPBgB","2021-03-04 06:28 +0000","86.0","3.0","0.03488372093023256","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367361203018731523","https://twitter.com/paulapivat/status/1367361203018731523","2/ 

The explicit one-token-per-row principle allows you to accomplish essential tasks like data manipulation and visualization using tools like #dplyr, #ggplot2 and other parts of the #tidyverse.","2021-03-04 06:28 +0000","116.0","1.0","0.008620689655172414","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367361200942583812","https://twitter.com/paulapivat/status/1367361200942583812","1/ 

The {tidytext} package 📦 in R is a nice way to teach yourself text mining.

It builds on tidy data practices that's become standard in the R community. 

There are several benefits to this.","2021-03-04 06:28 +0000","95.0","4.0","0.042105263157894736","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367361199193485315","https://twitter.com/paulapivat/status/1367361199193485315","What’s the most abundant type of data?🤔

You're looking at it. 👀

Unstructured text.

Want to get started with text mining? 🧵👇

#66daysofdata #Rstats","2021-03-04 06:28 +0000","1425.0","118.0","0.08280701754385965","3.0","1.0","16.0","5.0","0.0","3.0","88.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367354354005467140","https://twitter.com/paulapivat/status/1367354354005467140","Day 58:

Want to get started mining the most abundant data type in the world?👇

#ship30for30 

https://t.co/jxDKdutiT8","2021-03-04 06:00 +0000","152.0","3.0","0.019736842105263157","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367354098853449729","https://twitter.com/paulapivat/status/1367354098853449729","For those interested, 

I'm using Text Mining in R 🔖

kudos to @juliasilge @drob for a very accessible resource🙏

https://t.co/chOqTeVDIC","2021-03-04 05:59 +0000","112.0","6.0","0.05357142857142857","0.0","0.0","1.0","1.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367354095837663236","https://twitter.com/paulapivat/status/1367354095837663236","What's the most abundant data type and only growing by the second?

More importantly, how can you start mining it? ⛏️👇 https://t.co/oGqWMo7lid","2021-03-04 05:59 +0000","502.0","29.0","0.05776892430278884","1.0","2.0","1.0","4.0","0.0","0.0","11.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367344111028629508","https://twitter.com/paulapivat/status/1367344111028629508","@KristinaNette I try to get in 10 mins morning and evenings. 

It's tricky to articulate how it's been impactful. I don't have any data to back this up.

But the day runs smoother. If I fall out of practice, more mood wings, more on edge, things get to me more....hmm I should write this out 🤔","2021-03-04 05:20 +0000","44.0","2.0","0.045454545454545456","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367327295128530944","https://twitter.com/paulapivat/status/1367327295128530944","@Gift_Tanakan Thank you Gift! 

I learned a ton of new dishes creating this. Makes me want to try more province-specific dishes!😋","2021-03-04 04:13 +0000","13.0","1.0","0.07692307692307693","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367325170260602886","https://twitter.com/paulapivat/status/1367325170260602886","@j8son_ Even more impressive that you did this while making dinner!!🤯","2021-03-04 04:04 +0000","17.0","1.0","0.058823529411764705","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367161034868367363","https://twitter.com/paulapivat/status/1367161034868367363","@jessedee Very interesting description of luck. 

Similarly, organizations have to both 'scan the environment' and execute on their core tasks to be lucky - and it's a challenge.

Most orgs are good at doing one or the other; but it seems like you need both for luck🍀","2021-03-03 17:12 +0000","30.0","1.0","0.03333333333333333","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367154948702576643","https://twitter.com/paulapivat/status/1367154948702576643","@muhammetozkrca Hi Muhammet, 

here's my code: https://t.co/WXatAkM3Ga

It's based off R Graph Gallery, with a few adjustments: https://t.co/qsIjhACFxv","2021-03-03 16:48 +0000","47.0","6.0","0.1276595744680851","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367132944595226626","https://twitter.com/paulapivat/status/1367132944595226626","Behold the Dendrogram of Thai Food 🇹🇭

201 dishes you can share with 201 friends.

Free yourselves from the unreasonable tyranny of Pad Thai. 

 #dataviz #Rstats https://t.co/px4e3xHxKh","2021-03-03 15:21 +0000","1145.0","72.0","0.062882096069869","2.0","3.0","6.0","2.0","0.0","0.0","10.0","0.0","0","0","0","0","0","49","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367088640833187844","https://twitter.com/paulapivat/status/1367088640833187844","Day 3/

4 Burpees
6 Air squats
8 Sit-ups
(20 sets in 19.40 mins) - we'll see if this gets easier; my thighs are burning 🔥lol  @j8son_ 

100 pushups
2 mi walk https://t.co/jFS1PjWhuR","2021-03-03 12:25 +0000","199.0","11.0","0.05527638190954774","0.0","2.0","2.0","1.0","0.0","0.0","5.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367077360583909377","https://twitter.com/paulapivat/status/1367077360583909377","@thebrianto Great story, I imagine that would test any relationship!🏔","2021-03-03 11:40 +0000","38.0","1.0","0.02631578947368421","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367070996297998336","https://twitter.com/paulapivat/status/1367070996297998336","If you go far enough West, you end up in the Cloud - @balajis","2021-03-03 11:14 +0000","119.0","1.0","0.008403361344537815","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367041462710362117","https://twitter.com/paulapivat/status/1367041462710362117","@_johnmackintosh I’ve saved the pivot_longer page in rstudio and have returned to it at least a dozen times now 😅","2021-03-03 09:17 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366995120352976902","https://twitter.com/paulapivat/status/1366995120352976902","@KristinaNette Great point. I liken it to nicknames in the NBA, it’s better if others bestow the title on you.","2021-03-03 06:13 +0000","51.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366992194045763585","https://twitter.com/paulapivat/status/1366992194045763585","@drcharit @dickiebush @Nicolascole77 Fascinating read, I had no idea about this part of Ben’s legacy.","2021-03-03 06:01 +0000","18.0","2.0","0.1111111111111111","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366991755573305345","https://twitter.com/paulapivat/status/1366991755573305345","@drcharit Thanks for reading!","2021-03-03 06:00 +0000","23.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366991566242385923","https://twitter.com/paulapivat/status/1366991566242385923","@learnometrics @dbustac @austinschless 💪🏼💪🏼💪🏼🚀","2021-03-03 05:59 +0000","49.0","1.0","0.02040816326530612","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366990583688925184","https://twitter.com/paulapivat/status/1366990583688925184","@edwardrooster Inspiring to see how missions can change depending on where you are in life.","2021-03-03 05:55 +0000","94.0","4.0","0.0425531914893617","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366970747948658689","https://twitter.com/paulapivat/status/1366970747948658689","Day 57:

Amplify your impact with one question.

Repeated five times.

#ship30for30 

https://t.co/H7P2iid5vz","2021-03-03 04:36 +0000","191.0","3.0","0.015706806282722512","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366970536476090371","https://twitter.com/paulapivat/status/1366970536476090371","Everyone want to make an impact.

To AMPLIFY your impact ask the same question (at least) 5 times.

What question?👇 https://t.co/mDhvi9TfqK","2021-03-03 04:35 +0000","618.0","42.0","0.06796116504854369","1.0","1.0","5.0","0.0","0.0","0.0","12.0","0.0","0","0","0","0","0","23","23","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366777156408287232","https://twitter.com/paulapivat/status/1366777156408287232","@mqngo Underrated satisfaction in seeing your portfolio expand📚","2021-03-02 15:47 +0000","45.0","7.0","0.15555555555555556","0.0","1.0","1.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366776498321989633","https://twitter.com/paulapivat/status/1366776498321989633","@Ryn_lamb Way to go!

Also, great idea to track your metrics mid-way through the challenge.","2021-03-02 15:44 +0000","36.0","2.0","0.05555555555555555","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366768540099874816","https://twitter.com/paulapivat/status/1366768540099874816","Fin/ 

Check out R Graph Gallery

https://t.co/Jdg9ocrP2c","2021-03-02 15:13 +0000","99.0","10.0","0.10101010101010101","0.0","0.0","1.0","0.0","9.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366768538384359425","https://twitter.com/paulapivat/status/1366768538384359425","6/

Celebrate your contribution to open source🥳🥳

Essay form:
https://t.co/xK6Sltkxpj","2021-03-02 15:13 +0000","117.0","1.0","0.008547008547008548","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366768536446595075","https://twitter.com/paulapivat/status/1366768536446595075","5/

Before submitting a Pull Request, describe your changes:

1.What?
2.Why?
https://t.co/K8VosAx6xx?
4.Testing?
5.Screenshots are nice to include if changes are visible.","2021-03-02 15:13 +0000","66.0","1.0","0.015151515151515152","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366768534844399618","https://twitter.com/paulapivat/status/1366768534844399618","4/

Make your changes:

1.The maintainer will read through your code line-by-line, so it helps to be concise.

https://t.co/l9KIDRLvt0 git push --set-upstream origin name_of_new_branch

3.[In GitHub] click Compare &amp; Pull Request.","2021-03-02 15:13 +0000","47.0","1.0","0.02127659574468085","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366768533045080071","https://twitter.com/paulapivat/status/1366768533045080071","3/

https://t.co/X3TRHDjo2J git checkout -b name_of_new_branch to create a new branch, isolating your changes. 

https://t.co/tAdqlrq0Bi git branch (again) to confirm you're now on a new branch","2021-03-02 15:13 +0000","43.0","1.0","0.023255813953488372","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366768531489001473","https://twitter.com/paulapivat/status/1366768531489001473","2/ 

In the command line:

1.navigate into the dedicated folder

https://t.co/l9KIDRLvt0 git branch to confirm you're on the master branch","2021-03-02 15:13 +0000","43.0","1.0","0.023255813953488372","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366768529530187782","https://twitter.com/paulapivat/status/1366768529530187782","1/ 

Start in ur GitHub account w/ a Code Editor (i.e., VSCode) nearby. 

1.Identify a project on GitHub
2.Fork the project 
3.Clone the repository to your local machine in a dedicated folder","2021-03-02 15:13 +0000","71.0","1.0","0.014084507042253521","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366768527529533440","https://twitter.com/paulapivat/status/1366768527529533440","One of my favorite projects is R Graph Gallery.

It's been my go-to resource for learning #dataviz #RStats 

If you're thinking abt #OpenSource, I highly recommend it. 👇🧵 https://t.co/kHdEa0UYKy","2021-03-02 15:13 +0000","1197.0","100.0","0.0835421888053467","3.0","1.0","5.0","0.0","1.0","0.0","51.0","0.0","0","0","0","0","0","39","39","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366762938518790150","https://twitter.com/paulapivat/status/1366762938518790150","@austinschless @j8son_ 💯 The single digits had me fooled.

Then the ""20 minutes on the minute"" part kicks in 🔥","2021-03-02 14:50 +0000","30.0","6.0","0.2","0.0","1.0","1.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366761668005359623","https://twitter.com/paulapivat/status/1366761668005359623","Day 2/

4 Burpees
6 Air squats
8 sit-ups

20 sets in 23 mins (this was no joke @austinschless !)

Then a 2 mile walk.

cc: @j8son_ https://t.co/MmSU1VJVj9","2021-03-02 14:45 +0000","227.0","12.0","0.05286343612334802","0.0","2.0","2.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366751778578993153","https://twitter.com/paulapivat/status/1366751778578993153","@jessedee Amazing story.

If it results in a good story, it's probably not all that bad😎","2021-03-02 14:06 +0000","67.0","3.0","0.04477611940298507","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366747628197736448","https://twitter.com/paulapivat/status/1366747628197736448","Day 56:

Pretty stoked to make my first open source contribution to one of my favorite projects:

#ship30for30 
https://t.co/xK6Sltkxpj","2021-03-02 13:50 +0000","145.0","4.0","0.027586206896551724","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366747230770659341","https://twitter.com/paulapivat/status/1366747230770659341","It's a beautiful day. ⛅️

For an open source contribution.

How? 

Read on👇 https://t.co/HP5DLlKJIn","2021-03-02 13:48 +0000","370.0","19.0","0.051351351351351354","1.0","0.0","1.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366671687891099648","https://twitter.com/paulapivat/status/1366671687891099648","PR submitted:

https://t.co/t4DjFzP0kZ

Thank you again for this valuable resource!🙏","2021-03-02 08:48 +0000","72.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366671686020464641","https://twitter.com/paulapivat/status/1366671686020464641","I knitted 339-circular-dendrogram-with-ggraph.Rmd and found it wasn't displaying properly, so I made a tweak:

Original vs Update https://t.co/f2VTU01QJl","2021-03-02 08:48 +0000","91.0","5.0","0.054945054945054944","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366671681851285506","https://twitter.com/paulapivat/status/1366671681851285506","Hi Yan, thank you for creating and maintaining the @R_Graph_Gallery. 

It's been tremendously educational for me to learn from your examples. 🙏

I noticed a slight issue with geom_node_text for Circular Dendrograms, so I made a pull request. 

Detail 👇

 #rstats","2021-03-02 08:48 +0000","711.0","11.0","0.015471167369901548","2.0","1.0","0.0","4.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366645867839516673","https://twitter.com/paulapivat/status/1366645867839516673","@EmperorTikki Thank you so much for reading!","2021-03-02 07:05 +0000","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366644284863123456","https://twitter.com/paulapivat/status/1366644284863123456","It's a beautiful day to make an open source contribution.","2021-03-02 06:59 +0000","122.0","3.0","0.02459016393442623","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366571060578017280","https://twitter.com/paulapivat/status/1366571060578017280","@jessedee @American_Heart Healthy looking!💪","2021-03-02 02:08 +0000","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366565482858340354","https://twitter.com/paulapivat/status/1366565482858340354","The @American_Heart association suggests the best way to get vitamins, minerals and nutrients is to add color to your plate each day (from fruits and veggies).

For a colorful dish see here 👇👇 I see basil leaves (krapow), bell peppers, garlic...yumm😋 https://t.co/ofVfp2T4ap","2021-03-02 01:46 +0000","479.0","4.0","0.008350730688935281","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366564383493484545","https://twitter.com/paulapivat/status/1366564383493484545","@joshskaja Look at those colors!!👏👏👏👏👏😋","2021-03-02 01:41 +0000","49.0","2.0","0.04081632653061224","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366411106428674050","https://twitter.com/paulapivat/status/1366411106428674050","@sscotty Thanks for sharing🙏, I'll give it another shot👍","2021-03-01 15:32 +0000","28.0","2.0","0.07142857142857142","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366408625367908355","https://twitter.com/paulapivat/status/1366408625367908355","@gumroad @shl @RandallKanna @jmikolay @ljin18 @AtelierVentures @Viriav u might like this","2021-03-01 15:22 +0000","204.0","2.0","0.00980392156862745","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366407986374082564","https://twitter.com/paulapivat/status/1366407986374082564","@sscotty Would love to know your experience using Hey, Steve. I was intrigued but wasn’t sure what the benefits are. 🤔","2021-03-01 15:20 +0000","39.0","2.0","0.05128205128205128","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366407253490733056","https://twitter.com/paulapivat/status/1366407253490733056","@mjm11 Here’s a follow up post. Turns out there are 4X more shared dishes to visualize: https://t.co/PvFIZP7rG4","2021-03-01 15:17 +0000","108.0","2.0","0.018518518518518517","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366406774408966145","https://twitter.com/paulapivat/status/1366406774408966145","@SithJs Thanks for reading and sharing! Here’s a follow up to that post https://t.co/PvFIZP7rG4","2021-03-01 15:15 +0000","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366404394124648453","https://twitter.com/paulapivat/status/1366404394124648453","Day 1/ 

Hey @j8son_ good to be accountability partners with you. Btw, i'm in BKK, so my posting times might be a bit funky.

My workout today was cardio - jogged 2 miles, walked 1.5 mi. https://t.co/AZEIF4rhUu","2021-03-01 15:06 +0000","402.0","15.0","0.03731343283582089","1.0","1.0","4.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366404388143595521","https://twitter.com/paulapivat/status/1366404388143595521","For the next 30 days I'm posting my workouts with these fine gentlemen 💪 @austinschless , @dbustac https://t.co/moKEUZc9jX","2021-03-01 15:06 +0000","1388.0","54.0","0.03890489913544669","1.0","2.0","8.0","5.0","0.0","0.0","26.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366391081957433347","https://twitter.com/paulapivat/status/1366391081957433347","@garyvee This episode with @mcuban on @BanklessHQ https://t.co/CTpwpbvnfr","2021-03-01 14:13 +0000","5815.0","120.0","0.02063628546861565","3.0","1.0","20.0","9.0","19.0","0.0","68.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366390867334893575","https://twitter.com/paulapivat/status/1366390867334893575","@jessedee We’ll celebrate the final atomic essay for this round with noodles 🍜","2021-03-01 14:12 +0000","38.0","2.0","0.05263157894736842","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366390616343474178","https://twitter.com/paulapivat/status/1366390616343474178","@jessedee Done ✅!","2021-03-01 14:11 +0000","11.0","1.0","0.09090909090909091","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366386980515311629","https://twitter.com/paulapivat/status/1366386980515311629","Day 55:

What's the secret to enjoying Thai Food?

Let Joey Tribbiani from friends clue you in:

#ship30for30 
https://t.co/tsdStEPBgB","2021-03-01 13:56 +0000","174.0","12.0","0.06896551724137931","0.0","3.0","4.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366386290170548227","https://twitter.com/paulapivat/status/1366386290170548227","@jessedee Great message Jesse! I'd love to learn to do this better myself!","2021-03-01 13:54 +0000","147.0","4.0","0.027210884353741496","0.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366385027001380865","https://twitter.com/paulapivat/status/1366385027001380865","What's the secret to enjoying Thai food?

Here's a hint:

On the wikipedia entry for Thai dishes, there are 4X more shared dishes than individual dishes🤔

Read on👇 https://t.co/RJTh4C5ELV","2021-03-01 13:49 +0000","604.0","67.0","0.11092715231788079","1.0","0.0","7.0","0.0","0.0","0.0","19.0","0.0","0","0","0","0","0","40","40","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366199044897349633","https://twitter.com/paulapivat/status/1366199044897349633","@mikelambpdx Happy birthday Mike!","2021-03-01 01:30 +0000","70.0","3.0","0.04285714285714286","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
